review_text,timestamp_created,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count
Likely the best roguelite/roguelike I've ever played!,1648408428,True,0,0,0,0
Pretty cool game,1648408334,True,0,0,0,0
goated.,1648404712,True,0,0,0,0
"Hades is an extremely well made game with an amazing soundtrack! Enjoyable for anyone and everyone, even if you've never played a rougelike or dungeon crawler. Absolute must have 10/10",1648400914,True,0,0,0,0
Fun and very replayable.,1648399642,True,0,0,0,0
One of the most enjoyable games I've ever played,1648398966,True,0,0,0,0
"This game is one of my favourite games and i ensure u guys will enjoy this game if u like fighting and combat games
",1648390359,True,0,0,0,0
Super fun. I always come back to it.,1648381648,True,0,0,0,0
shoutout to eurydice,1648379486,True,0,0,0,0
nice,1648378419,True,0,0,0,0
­,1648377139,True,9,1,0.537242591381072998,0
Fantastic game,1648376948,True,0,0,0,0
"I haven't had this much fun with a game in a very long time. Definitely on my list of ""best games ever."" Totally recommend.",1648375269,True,0,0,0,0
"Absolute wonder. Outstanding VAs, wonderful story, interesting take on Greek mythology, and likeable cast of characters. Most importantly, however, the gameplay is addictive as all high Hell.",1648373234,True,0,0,0,0
it is very fun :3,1648373223,True,0,0,0,0
bonk,1648369929,True,0,0,0,0
"Just buy it - worth every minute and every penny. Also, if the difficulty level is too high, remember you can always turn on godmode in the settings.
The amount and quality of content in this game are just stunning - every run I made, I discover something new and I am never bored! 

---{ Graphics }---
☑ You forget what reality is
☐ Beautiful
☐ Good
☐ Decent
☐ Bad
☐ Don‘t look too long at it
☐ MS-DOS

---{ Gameplay }---
☑ Very good
☐ Good
☐ It's just gameplay
☐ Mehh
☐ Watch paint dry instead
☐ Just don't

---{ Audio }---
☑ Eargasm
☐ Very good
☐ Good
☐ Not too bad
☐ Bad
☐ I'm now deaf

---{ Audience }---
☐ Kids
☑ Teens
☑ Adults
☑ Grandma

---{ PC Requirements }---
☐ Check if you can run paint
☐ Potato
☑ Decent
☐ Fast
☐ Rich boi
☐ Ask NASA if they have a spare computer

---{ Difficulty }---
☐ Just press 'W'
☐ Easy
☑ Easy to learn / Hard to master
☐ Significant brain usage
☐ Difficult
☐ Dark Souls

---{ Grind }---
☐ Nothing to grind
☐ Only if u care about leaderboards/ranks
☐ Isn't necessary to progress
☑ Average grind level
☐ Too much grind
☐ You'll need a second life for grinding

---{ Story }---
☐ No Story
☐ Some lore
☐ Average
☐ Good
☑ Lovely
☐ It'll replace your life

---{ Game Time }---
☐ Long enough for a cup of coffee
☐ Short
☐ Average
☐ Long
☑ To infinity and beyond

---{ Price }---
☐ It's free!
☑ Worth the price
☐ If it's on sale
☐ If u have some spare money left
☐ Not recommended
☐ You could also just burn your money

---{ Bugs }---
☑ Never heard of
☐ Minor bugs
☐ Can get annoying
☐ ARK: Survival Evolved
☐ The game itself is a big terrarium for bugs

---{ ? / 10 }---
☐ 1
☐ 2
☐ 3
☐ 4
☐ 5
☐ 6
☐ 7
☐ 8
☐ 9
☑ 10

",1648368810,True,0,0,0,0
Zagreus is hot!!,1648362981,True,1,1,0.527559041976928711,0
Awesome! Even better if you area a fan of mythology.,1648362717,True,0,0,0,0
"I'm like Zagreus but instead of being Prince of the Underworld, im gonna be the Prince of Social Media",1648358182,True,0,1,0,0
This game is really good I promise please play it,1648356272,True,0,0,0,0
Best best game of this style!!,1648350430,True,0,0,0,0
very cooooooooooooooooooooool,1648341620,True,0,0,0,0
''ONE MORE TIME'',1648340692,True,0,0,0,0
"Incredible game, every run is different and has that 'one more go' quality to it. All the praise this game has had is fully justified, well worth buying.",1648340318,True,0,0,0,0
gud.,1648339429,True,0,0,0,0
Lit,1648338003,True,0,0,0,0
Hades is great! It's no surprise coming from Supergiant. It's a fun game to develop your skill in but skill isn't necessary to complete the game. That's good because the main story and the story of each character is really satisfying to experience.,1648334692,True,0,0,0,0
"Theseus be the type to say ""tis but a flesh wound!""",1648333624,True,0,0,0,0
Amazing game! Master class in how to make a rogue-like,1648333249,True,0,0,0,0
"This game is one of the best rougelikes I have ever played, unlike some it has character building, a banging OST, and is rarely rage inducing.",1648328108,True,0,0,0,0
cool game,1648326471,True,0,0,0,0
Everyone in this game is hot. It's strangely wholesome so far.,1648326031,True,0,0,0,0
"Super fun, you will probably find yourself saying ""just one more try and then I'll stop"" a bunch.",1648324141,True,0,0,0,0
good dog,1648323272,True,0,0,0,0
"Incredibly fun and varied. Dialogue is well written, voice acting is superb, and you can pet the woof.",1648323258,True,0,0,0,0
"Extremely fun combat and bosses, and every run feels unique and special because by gaining new abilities/items, you try to create a build based around them and using them to their fullest advantage. By being a rogue-lite rather than a rogue-like, it allows you to further strategize your build and become even more powerful even if you die. My only problem is that the visuals can sometimes get so hectic that you can't really see what you're doing, causing you to take damage because you couldn't see anything and dodge it in time. Otherwise, this game is very fun and I highly recommend it.",1648320479,True,0,0,0,0
"Very nice story, much recommended. Combat is good, but after a while I got bored of it and started modding. (which was worth cuz story good)",1648320410,True,0,0,0,0
"its dope
",1648320116,True,0,0,0,0
I just hang out with Eurydice all day so I can hear her sing.,1648314773,True,0,0,0,0
"addictive game, perfect to travel and for steam deck!",1648314510,True,1,0,0.50134044885635376,0
game gud,1648314068,True,0,0,0,0
"Great story line. perfectly compatible with dual shock. I Always play it after i get home, always amusing",1648312945,True,0,0,0,0
Excellent game. A bit repetitive but still a good 30+ hours of fun,1648311423,True,0,0,0,0
"very nice, impressive",1648309175,True,1,0,0.523809552192687988,0
"Story- you play as a submissive and breedable mythological Greek god who has daddy/mommy issues.

Gameplay- 6 very Different weapons (one being a gun) with each having 4 variations for each weapon. fast paced, dodge based combat. very hard at the start but lowers in difficulty as you progress with upgrades until you finish your first run. where you decide the difficulty there on, which helps immensely in its replayability and its storytelling.

Design/artsyle- striking artsyle+very intriguing designs for gods and bosses. However normal enemies designs not so much. backgrounds and environment look great

Music- just listen to it. if the composer for the game says it 'Mediterranean Prog-Rock Halloween' style then it is at the very least interesting and most would call a BOP

Price- very cheap for the amount of quantity, quality and replayability of the game.

rating 9/10",1648304546,True,0,0,0,0
Good thing this has crossplay with the switch version. REally good game for passing the time. Excellent gameplay and character building. I also am fond of the story buildup which has a gradual build up.,1648296801,True,0,0,0,0
Lots of fun. So much replayablity,1648282278,True,0,0,0,0
Didn't expect to be so invested in the story of a rogue-lite game. 10/10 would die again.,1648276478,True,0,0,0.479041904211044312,0
"This is one of the best single player games I've played in years. It scratches that progression raiding/bossing itch I picked up from end-game raiding in World of Warcraft, but comes without the huge time investment and is solo.",1648275186,True,0,0,0,0
Why is everyone hot,1648272738,True,127,23,0.876305699348449707,0
"Hades did something I didn't know was possible. It's a rougelite that also is very plot heavy. It's a fun game with decent graphics and a great progression system. It's also a very good introduction to the rougelite genre. It's fairly difficult though, so don't expect a cakewalk. I fully recommend buying it.",1648267169,True,0,0,0,0
best game i will always come back to,1648264269,True,0,0,0,0
was definitely game of the year for me when i picked it up. very good rogue-like :3,1648257748,True,0,0,0,0
Very fun game especially if you like greek mythology like I do,1648257102,True,0,0,0,0
Freudian,1648252326,True,0,0,0,0
The culmination of the last several years of Roguelikes brought to the genre's natural perfection.,1648249899,True,1,0,0.522058844566345215,0
"You will die in this game... a lot. But everytime you revive, the dungeons do not feel the same. Good randomization of enemies.",1648245437,True,0,0,0,0
I love running this game on my streams! It's great content and lots of fun. Definitely worth buying and playing it,1648244635,True,0,0,0,0
:),1648244206,True,0,0,0,0
"Fenomenal looking and with a great story to accompany it. Well worth the money i payed. For game this cheap you're offered a lot of gameplay and hours. I find it very similar to Binding of Isaac, another fenomenal game.",1648243863,True,0,0,0,0
mmm good stuff,1648243241,True,0,0,0,0
The best game since Hollow Knight. Or the last Supergiant game I played.,1648237960,True,0,0,0,0
"Chefs kiss <3
",1648237485,True,0,0,0,0
masterpice,1648237468,True,0,0,0,0
"No Escape
",1648235503,True,10,1,0.540669858455657959,0
probably the most polished game on the market. 0 glitches till date,1648235438,True,0,0,0,0
"If you like the kind of practice that leads to you improving your skills over time whilst being constantly kept on your toes, Hades is the game for you. This rogue-like is fun and the character design is just great. The battle screens are a pleasure to look at and the boss fights feel satisfying the first time you win them (I'm looking at you Theseus, you dick). The voice acting is on point and the dialogue trees absolutely hit the mark majority of the time for the big moments.",1648235129,True,0,0,0,0
"Graphics is eh, but the gameplay and story is really insteresting.",1648234993,True,0,0,0,0
the pog is indescribable,1648230305,True,0,0,0,0
"cool
",1648228291,True,0,0,0,0
Gud Gam,1648225763,True,0,0,0,0
